type,start_msc,end_msc,identity
MAINTENANCE_ENTRY_BLOCK,1702423800000,1702425300000,DAILY_SERVER_CLOSE_20231213_0000_0005
MAINTENANCE_FORCE_FLAT,1702425300000,1702425900000,DAILY_SERVER_CLOSE_20231213_0000_0005
MAINTENANCE_RECOVERY,1702425900000,1702426800000,DAILY_SERVER_CLOSE_20231213_0000_0005
KINGEA_ENTRY_BLACKOUT,1702483200000,1702485900000,840030001:171919
BROKER_HMR_SCHEDULED,1702484100000,1702485300000,840030001:171919
KINGEA_ENTRY_BLACKOUT,1702490400000,1702493100000,840200001:188126
BROKER_HMR_SCHEDULED,1702491300000,1702492500000,840200001:188126
KINGEA_ENTRY_BLACKOUT,1702503000000,1702505700000,840050014:168637
BROKER_HMR_SCHEDULED,1702503900000,1702505100000,840050014:168637
KINGEA_ENTRY_BLACKOUT,1702504800000,1702507500000,840050018:168645
BROKER_HMR_SCHEDULED,1702505700000,1702506900000,840050018:168645
MAINTENANCE_ENTRY_BLOCK,1702510200000,1702511700000,DAILY_SERVER_CLOSE_20231214_0000_0005
MAINTENANCE_FORCE_FLAT,1702511700000,1702512300000,DAILY_SERVER_CLOSE_20231214_0000_0005
MAINTENANCE_RECOVERY,1702512300000,1702513200000,DAILY_SERVER_CLOSE_20231214_0000_0005
KINGEA_ENTRY_BLACKOUT,1702569600000,1702572300000,840020010:172601
KINGEA_ENTRY_BLACKOUT,1702569600000,1702572300000,840020011:172613
KINGEA_ENTRY_BLACKOUT,1702569600000,1702572300000,840140001:188898
BROKER_HMR_SCHEDULED,1702570500000,1702571700000,840020010:172601
BROKER_HMR_SCHEDULED,1702570500000,1702571700000,840020011:172613
BROKER_HMR_SCHEDULED,1702570500000,1702571700000,840140001:188898
MAINTENANCE_ENTRY_BLOCK,1702596600000,1702598100000,DAILY_SERVER_CLOSE_20231215_0000_0005
MAINTENANCE_FORCE_FLAT,1702598100000,1702598700000,DAILY_SERVER_CLOSE_20231215_0000_0005
MAINTENANCE_RECOVERY,1702598700000,1702599600000,DAILY_SERVER_CLOSE_20231215_0000_0005
KINGEA_ENTRY_BLACKOUT,1702660500000,1702663200000,840500001:189536
KINGEA_ENTRY_BLACKOUT,1702660500000,1702663200000,840500002:189537
BROKER_HMR_SCHEDULED,1702661400000,1702662600000,840500001:189536
BROKER_HMR_SCHEDULED,1702661400000,1702662600000,840500002:189537
MAINTENANCE_ENTRY_BLOCK,1702683000000,1702684500000,DAILY_SERVER_CLOSE_20231216_0000_0005
MAINTENANCE_FORCE_FLAT,1702684500000,1702685100000,DAILY_SERVER_CLOSE_20231216_0000_0005
MAINTENANCE_RECOVERY,1702685100000,1702686000000,DAILY_SERVER_CLOSE_20231216_0000_0005
MAINTENANCE_ENTRY_BLOCK,1702769400000,1702770900000,DAILY_SERVER_CLOSE_20231217_0000_0005
MAINTENANCE_ENTRY_BLOCK,1702769940000,1702771440000,SUNDAY_SERVER_CLOSE_20231217_0009_0019
MAINTENANCE_FORCE_FLAT,1702770900000,1702771500000,DAILY_SERVER_CLOSE_20231217_0000_0005
MAINTENANCE_FORCE_FLAT,1702771440000,1702772340000,SUNDAY_SERVER_CLOSE_20231217_0009_0019
MAINTENANCE_RECOVERY,1702771500000,1702772400000,DAILY_SERVER_CLOSE_20231217_0000_0005
MAINTENANCE_RECOVERY,1702772340000,1702773240000,SUNDAY_SERVER_CLOSE_20231217_0009_0019
MAINTENANCE_ENTRY_BLOCK,1702855800000,1702857300000,DAILY_SERVER_CLOSE_20231218_0000_0005
MAINTENANCE_FORCE_FLAT,1702857300000,1702857900000,DAILY_SERVER_CLOSE_20231218_0000_0005
MAINTENANCE_RECOVERY,1702857900000,1702858800000,DAILY_SERVER_CLOSE_20231218_0000_0005
MAINTENANCE_ENTRY_BLOCK,1702942200000,1702943700000,DAILY_SERVER_CLOSE_20231219_0000_0005
MAINTENANCE_FORCE_FLAT,1702943700000,1702944300000,DAILY_SERVER_CLOSE_20231219_0000_0005
MAINTENANCE_RECOVERY,1702944300000,1702945200000,DAILY_SERVER_CLOSE_20231219_0000_0005
MAINTENANCE_ENTRY_BLOCK,1703028600000,1703030100000,DAILY_SERVER_CLOSE_20231220_0000_0005
MAINTENANCE_FORCE_FLAT,1703030100000,1703030700000,DAILY_SERVER_CLOSE_20231220_0000_0005
MAINTENANCE_RECOVERY,1703030700000,1703031600000,DAILY_SERVER_CLOSE_20231220_0000_0005
KINGEA_ENTRY_BLACKOUT,1703093400000,1703096100000,840120001:173318
KINGEA_ENTRY_BLACKOUT,1703093400000,1703096100000,840180002:178038
BROKER_HMR_SCHEDULED,1703094300000,1703095500000,840120001:173318
BROKER_HMR_SCHEDULED,1703094300000,1703095500000,840180002:178038
KINGEA_ENTRY_BLACKOUT,1703095200000,1703097900000,840200001:188363
BROKER_HMR_SCHEDULED,1703096100000,1703097300000,840200001:188363
MAINTENANCE_ENTRY_BLOCK,1703115000000,1703116500000,DAILY_SERVER_CLOSE_20231221_0000_0005
MAINTENANCE_FORCE_FLAT,1703116500000,1703117100000,DAILY_SERVER_CLOSE_20231221_0000_0005
MAINTENANCE_RECOVERY,1703117100000,1703118000000,DAILY_SERVER_CLOSE_20231221_0000_0005
KINGEA_ENTRY_BLACKOUT,1703174400000,1703177100000,840010007:179470
KINGEA_ENTRY_BLACKOUT,1703174400000,1703177100000,840010018:179553
KINGEA_ENTRY_BLACKOUT,1703174400000,1703177100000,840070001:174554
KINGEA_ENTRY_BLACKOUT,1703174400000,1703177100000,840140001:188899
BROKER_HMR_SCHEDULED,1703175300000,1703176500000,840010007:179470
BROKER_HMR_SCHEDULED,1703175300000,1703176500000,840010018:179553
BROKER_HMR_SCHEDULED,1703175300000,1703176500000,840070001:174554
BROKER_HMR_SCHEDULED,1703175300000,1703176500000,840140001:188899
MAINTENANCE_ENTRY_BLOCK,1703201400000,1703202900000,DAILY_SERVER_CLOSE_20231222_0000_0005
MAINTENANCE_FORCE_FLAT,1703202900000,1703203500000,DAILY_SERVER_CLOSE_20231222_0000_0005
MAINTENANCE_RECOVERY,1703203500000,1703204400000,DAILY_SERVER_CLOSE_20231222_0000_0005
KINGEA_ENTRY_BLACKOUT,1703260800000,1703263500000,840010001:179398
KINGEA_ENTRY_BLACKOUT,1703260800000,1703263500000,840010002:179410
KINGEA_ENTRY_BLACKOUT,1703260800000,1703263500000,840020013:172637
BROKER_HMR_SCHEDULED,1703261700000,1703262900000,840010001:179398
BROKER_HMR_SCHEDULED,1703261700000,1703262900000,840010002:179410
BROKER_HMR_SCHEDULED,1703261700000,1703262900000,840020013:172637
KINGEA_ENTRY_BLACKOUT,1703266200000,1703268900000,840020008:172577
BROKER_HMR_SCHEDULED,1703267100000,1703268300000,840020008:172577
MAINTENANCE_ENTRY_BLOCK,1703287800000,1703289300000,DAILY_SERVER_CLOSE_20231223_0000_0005
MAINTENANCE_FORCE_FLAT,1703289300000,1703289900000,DAILY_SERVER_CLOSE_20231223_0000_0005
MAINTENANCE_RECOVERY,1703289900000,1703290800000,DAILY_SERVER_CLOSE_20231223_0000_0005
MAINTENANCE_ENTRY_BLOCK,1703374200000,1703375700000,DAILY_SERVER_CLOSE_20231224_0000_0005
MAINTENANCE_ENTRY_BLOCK,1703374740000,1703376240000,SUNDAY_SERVER_CLOSE_20231224_0009_0019
MAINTENANCE_FORCE_FLAT,1703375700000,1703376300000,DAILY_SERVER_CLOSE_20231224_0000_0005
MAINTENANCE_FORCE_FLAT,1703376240000,1703377140000,SUNDAY_SERVER_CLOSE_20231224_0009_0019
MAINTENANCE_RECOVERY,1703376300000,1703377200000,DAILY_SERVER_CLOSE_20231224_0000_0005
MAINTENANCE_RECOVERY,1703377140000,1703378040000,SUNDAY_SERVER_CLOSE_20231224_0009_0019
MAINTENANCE_ENTRY_BLOCK,1703460600000,1703462100000,DAILY_SERVER_CLOSE_20231225_0000_0005
MAINTENANCE_FORCE_FLAT,1703462100000,1703462700000,DAILY_SERVER_CLOSE_20231225_0000_0005
MAINTENANCE_RECOVERY,1703462700000,1703463600000,DAILY_SERVER_CLOSE_20231225_0000_0005
MAINTENANCE_ENTRY_BLOCK,1703547000000,1703548500000,DAILY_SERVER_CLOSE_20231226_0000_0005
MAINTENANCE_FORCE_FLAT,1703548500000,1703549100000,DAILY_SERVER_CLOSE_20231226_0000_0005
MAINTENANCE_RECOVERY,1703549100000,1703550000000,DAILY_SERVER_CLOSE_20231226_0000_0005
MAINTENANCE_ENTRY_BLOCK,1703633400000,1703634900000,DAILY_SERVER_CLOSE_20231227_0000_0005
MAINTENANCE_FORCE_FLAT,1703634900000,1703635500000,DAILY_SERVER_CLOSE_20231227_0000_0005
MAINTENANCE_RECOVERY,1703635500000,1703636400000,DAILY_SERVER_CLOSE_20231227_0000_0005
MAINTENANCE_ENTRY_BLOCK,1703719800000,1703721300000,DAILY_SERVER_CLOSE_20231228_0000_0005
MAINTENANCE_FORCE_FLAT,1703721300000,1703721900000,DAILY_SERVER_CLOSE_20231228_0000_0005
MAINTENANCE_RECOVERY,1703721900000,1703722800000,DAILY_SERVER_CLOSE_20231228_0000_0005
KINGEA_ENTRY_BLACKOUT,1703779200000,1703781900000,840140001:188900
BROKER_HMR_SCHEDULED,1703780100000,1703781300000,840140001:188900
KINGEA_ENTRY_BLACKOUT,1703788200000,1703790900000,840200001:188518
BROKER_HMR_SCHEDULED,1703789100000,1703790300000,840200001:188518
MAINTENANCE_ENTRY_BLOCK,1703806200000,1703807700000,DAILY_SERVER_CLOSE_20231229_0000_0005
MAINTENANCE_FORCE_FLAT,1703807700000,1703808300000,DAILY_SERVER_CLOSE_20231229_0000_0005
MAINTENANCE_RECOVERY,1703808300000,1703809200000,DAILY_SERVER_CLOSE_20231229_0000_0005
KINGEA_ENTRY_BLACKOUT,1703870100000,1703872800000,840510001:188798
BROKER_HMR_SCHEDULED,1703871000000,1703872200000,840510001:188798
MAINTENANCE_ENTRY_BLOCK,1703892600000,1703894100000,DAILY_SERVER_CLOSE_20231230_0000_0005
MAINTENANCE_FORCE_FLAT,1703894100000,1703894700000,DAILY_SERVER_CLOSE_20231230_0000_0005
MAINTENANCE_RECOVERY,1703894700000,1703895600000,DAILY_SERVER_CLOSE_20231230_0000_0005
MAINTENANCE_ENTRY_BLOCK,1703979000000,1703980500000,DAILY_SERVER_CLOSE_20231231_0000_0005
MAINTENANCE_ENTRY_BLOCK,1703979540000,1703981040000,SUNDAY_SERVER_CLOSE_20231231_0009_0019
MAINTENANCE_FORCE_FLAT,1703980500000,1703981100000,DAILY_SERVER_CLOSE_20231231_0000_0005
MAINTENANCE_FORCE_FLAT,1703981040000,1703981940000,SUNDAY_SERVER_CLOSE_20231231_0009_0019
MAINTENANCE_RECOVERY,1703981100000,1703982000000,DAILY_SERVER_CLOSE_20231231_0000_0005
MAINTENANCE_RECOVERY,1703981940000,1703982840000,SUNDAY_SERVER_CLOSE_20231231_0009_0019
MAINTENANCE_ENTRY_BLOCK,1704065400000,1704066900000,DAILY_SERVER_CLOSE_20240101_0000_0005
MAINTENANCE_FORCE_FLAT,1704066900000,1704067500000,DAILY_SERVER_CLOSE_20240101_0000_0005
MAINTENANCE_RECOVERY,1704067500000,1704068400000,DAILY_SERVER_CLOSE_20240101_0000_0005
MAINTENANCE_ENTRY_BLOCK,1704151800000,1704153300000,DAILY_SERVER_CLOSE_20240102_0000_0005
MAINTENANCE_FORCE_FLAT,1704153300000,1704153900000,DAILY_SERVER_CLOSE_20240102_0000_0005
MAINTENANCE_RECOVERY,1704153900000,1704154800000,DAILY_SERVER_CLOSE_20240102_0000_0005
KINGEA_ENTRY_BLACKOUT,1704215700000,1704218400000,840500001:192169
BROKER_HMR_SCHEDULED,1704216600000,1704217800000,840500001:192169
MAINTENANCE_ENTRY_BLOCK,1704238200000,1704239700000,DAILY_SERVER_CLOSE_20240103_0000_0005
MAINTENANCE_FORCE_FLAT,1704239700000,1704240300000,DAILY_SERVER_CLOSE_20240103_0000_0005
MAINTENANCE_RECOVERY,1704240300000,1704241200000,DAILY_SERVER_CLOSE_20240103_0000_0005
KINGEA_ENTRY_BLACKOUT,1704303000000,1704305700000,840030021:191826
KINGEA_ENTRY_BLACKOUT,1704303000000,1704305700000,840040001:188256
KINGEA_ENTRY_BLACKOUT,1704303000000,1704305700000,840040002:188263
BROKER_HMR_SCHEDULED,1704303900000,1704305100000,840030021:191826
BROKER_HMR_SCHEDULED,1704303900000,1704305100000,840040001:188256
BROKER_HMR_SCHEDULED,1704303900000,1704305100000,840040002:188263
MAINTENANCE_ENTRY_BLOCK,1704324600000,1704326100000,DAILY_SERVER_CLOSE_20240104_0000_0005
MAINTENANCE_FORCE_FLAT,1704326100000,1704326700000,DAILY_SERVER_CLOSE_20240104_0000_0005
MAINTENANCE_RECOVERY,1704326700000,1704327600000,DAILY_SERVER_CLOSE_20240104_0000_0005
KINGEA_ENTRY_BLACKOUT,1704383100000,1704385800000,840190001:188885
BROKER_HMR_SCHEDULED,1704384000000,1704385200000,840190001:188885
KINGEA_ENTRY_BLACKOUT,1704384000000,1704386700000,840140001:193318
BROKER_HMR_SCHEDULED,1704384900000,1704386100000,840140001:193318
KINGEA_ENTRY_BLACKOUT,1704388500000,1704391200000,840500002:192206
BROKER_HMR_SCHEDULED,1704389400000,1704390600000,840500002:192206
KINGEA_ENTRY_BLACKOUT,1704393000000,1704395700000,840200001:188912
BROKER_HMR_SCHEDULED,1704393900000,1704395100000,840200001:188912
MAINTENANCE_ENTRY_BLOCK,1704411000000,1704412500000,DAILY_SERVER_CLOSE_20240105_0000_0005
MAINTENANCE_FORCE_FLAT,1704412500000,1704413100000,DAILY_SERVER_CLOSE_20240105_0000_0005
MAINTENANCE_RECOVERY,1704413100000,1704414000000,DAILY_SERVER_CLOSE_20240105_0000_0005
KINGEA_ENTRY_BLACKOUT,1704470400000,1704473100000,840030015:191754
KINGEA_ENTRY_BLACKOUT,1704470400000,1704473100000,840030016:191766
KINGEA_ENTRY_BLACKOUT,1704470400000,1704473100000,840030018:191790
BROKER_HMR_SCHEDULED,1704471300000,1704472500000,840030015:191754
BROKER_HMR_SCHEDULED,1704471300000,1704472500000,840030016:191766
BROKER_HMR_SCHEDULED,1704471300000,1704472500000,840030018:191790
KINGEA_ENTRY_BLACKOUT,1704475800000,1704478500000,840040003:188270
KINGEA_ENTRY_BLACKOUT,1704475800000,1704478500000,840040008:188314
BROKER_HMR_SCHEDULED,1704476700000,1704477900000,840040003:188270
BROKER_HMR_SCHEDULED,1704476700000,1704477900000,840040008:188314
MAINTENANCE_ENTRY_BLOCK,1704497400000,1704498900000,DAILY_SERVER_CLOSE_20240106_0000_0005
MAINTENANCE_FORCE_FLAT,1704498900000,1704499500000,DAILY_SERVER_CLOSE_20240106_0000_0005
MAINTENANCE_RECOVERY,1704499500000,1704500400000,DAILY_SERVER_CLOSE_20240106_0000_0005
MAINTENANCE_ENTRY_BLOCK,1704583800000,1704585300000,DAILY_SERVER_CLOSE_20240107_0000_0005
MAINTENANCE_ENTRY_BLOCK,1704584340000,1704585840000,SUNDAY_SERVER_CLOSE_20240107_0009_0019
MAINTENANCE_FORCE_FLAT,1704585300000,1704585900000,DAILY_SERVER_CLOSE_20240107_0000_0005
MAINTENANCE_FORCE_FLAT,1704585840000,1704586740000,SUNDAY_SERVER_CLOSE_20240107_0009_0019
MAINTENANCE_RECOVERY,1704585900000,1704586800000,DAILY_SERVER_CLOSE_20240107_0000_0005
MAINTENANCE_RECOVERY,1704586740000,1704587640000,SUNDAY_SERVER_CLOSE_20240107_0009_0019
MAINTENANCE_ENTRY_BLOCK,1704670200000,1704671700000,DAILY_SERVER_CLOSE_20240108_0000_0005
MAINTENANCE_FORCE_FLAT,1704671700000,1704672300000,DAILY_SERVER_CLOSE_20240108_0000_0005
MAINTENANCE_RECOVERY,1704672300000,1704673200000,DAILY_SERVER_CLOSE_20240108_0000_0005
MAINTENANCE_ENTRY_BLOCK,1704756600000,1704758100000,DAILY_SERVER_CLOSE_20240109_0000_0005
MAINTENANCE_FORCE_FLAT,1704758100000,1704758700000,DAILY_SERVER_CLOSE_20240109_0000_0005
MAINTENANCE_RECOVERY,1704758700000,1704759600000,DAILY_SERVER_CLOSE_20240109_0000_0005
MAINTENANCE_ENTRY_BLOCK,1704843000000,1704844500000,DAILY_SERVER_CLOSE_20240110_0000_0005
MAINTENANCE_FORCE_FLAT,1704844500000,1704845100000,DAILY_SERVER_CLOSE_20240110_0000_0005
MAINTENANCE_RECOVERY,1704845100000,1704846000000,DAILY_SERVER_CLOSE_20240110_0000_0005
KINGEA_ENTRY_BLACKOUT,1704909600000,1704912300000,840200001:189279
BROKER_HMR_SCHEDULED,1704910500000,1704911700000,840200001:189279
KINGEA_ENTRY_BLACKOUT,1704918600000,1704921300000,840220014:185913
BROKER_HMR_SCHEDULED,1704919500000,1704920700000,840220014:185913
MAINTENANCE_ENTRY_BLOCK,1704929400000,1704930900000,DAILY_SERVER_CLOSE_20240111_0000_0005
MAINTENANCE_FORCE_FLAT,1704930900000,1704931500000,DAILY_SERVER_CLOSE_20240111_0000_0005
MAINTENANCE_RECOVERY,1704931500000,1704932400000,DAILY_SERVER_CLOSE_20240111_0000_0005
KINGEA_ENTRY_BLACKOUT,1704988800000,1704991500000,840030005:191634
KINGEA_ENTRY_BLACKOUT,1704988800000,1704991500000,840030006:191646
KINGEA_ENTRY_BLACKOUT,1704988800000,1704991500000,840030007:191658
KINGEA_ENTRY_BLACKOUT,1704988800000,1704991500000,840030034:191950
KINGEA_ENTRY_BLACKOUT,1704988800000,1704991500000,840030035:191962
KINGEA_ENTRY_BLACKOUT,1704988800000,1704991500000,840140001:193319
BROKER_HMR_SCHEDULED,1704989700000,1704990900000,840030005:191634
BROKER_HMR_SCHEDULED,1704989700000,1704990900000,840030006:191646
BROKER_HMR_SCHEDULED,1704989700000,1704990900000,840030007:191658
BROKER_HMR_SCHEDULED,1704989700000,1704990900000,840030034:191950
BROKER_HMR_SCHEDULED,1704989700000,1704990900000,840030035:191962
BROKER_HMR_SCHEDULED,1704989700000,1704990900000,840140001:193319
KINGEA_ENTRY_BLACKOUT,1705005000000,1705007700000,840220015:185916
BROKER_HMR_SCHEDULED,1705005900000,1705007100000,840220015:185916
MAINTENANCE_ENTRY_BLOCK,1705015800000,1705017300000,DAILY_SERVER_CLOSE_20240112_0000_0005
MAINTENANCE_FORCE_FLAT,1705017300000,1705017900000,DAILY_SERVER_CLOSE_20240112_0000_0005
MAINTENANCE_RECOVERY,1705017900000,1705018800000,DAILY_SERVER_CLOSE_20240112_0000_0005
KINGEA_ENTRY_BLACKOUT,1705075200000,1705077900000,840030001:191586
BROKER_HMR_SCHEDULED,1705076100000,1705077300000,840030001:191586
MAINTENANCE_ENTRY_BLOCK,1705102200000,1705103700000,DAILY_SERVER_CLOSE_20240113_0000_0005
MAINTENANCE_FORCE_FLAT,1705103700000,1705104300000,DAILY_SERVER_CLOSE_20240113_0000_0005
MAINTENANCE_RECOVERY,1705104300000,1705105200000,DAILY_SERVER_CLOSE_20240113_0000_0005
MAINTENANCE_ENTRY_BLOCK,1705188600000,1705190100000,DAILY_SERVER_CLOSE_20240114_0000_0005
MAINTENANCE_ENTRY_BLOCK,1705189140000,1705190640000,SUNDAY_SERVER_CLOSE_20240114_0009_0019
MAINTENANCE_FORCE_FLAT,1705190100000,1705190700000,DAILY_SERVER_CLOSE_20240114_0000_0005
MAINTENANCE_FORCE_FLAT,1705190640000,1705191540000,SUNDAY_SERVER_CLOSE_20240114_0009_0019
MAINTENANCE_RECOVERY,1705190700000,1705191600000,DAILY_SERVER_CLOSE_20240114_0000_0005
MAINTENANCE_RECOVERY,1705191540000,1705192440000,SUNDAY_SERVER_CLOSE_20240114_0009_0019
MAINTENANCE_ENTRY_BLOCK,1705275000000,1705276500000,DAILY_SERVER_CLOSE_20240115_0000_0005
MAINTENANCE_FORCE_FLAT,1705276500000,1705277100000,DAILY_SERVER_CLOSE_20240115_0000_0005
MAINTENANCE_RECOVERY,1705277100000,1705278000000,DAILY_SERVER_CLOSE_20240115_0000_0005
MAINTENANCE_ENTRY_BLOCK,1705361400000,1705362900000,DAILY_SERVER_CLOSE_20240116_0000_0005
MAINTENANCE_FORCE_FLAT,1705362900000,1705363500000,DAILY_SERVER_CLOSE_20240116_0000_0005
MAINTENANCE_RECOVERY,1705363500000,1705364400000,DAILY_SERVER_CLOSE_20240116_0000_0005
MAINTENANCE_ENTRY_BLOCK,1705447800000,1705449300000,DAILY_SERVER_CLOSE_20240117_0000_0005
MAINTENANCE_FORCE_FLAT,1705449300000,1705449900000,DAILY_SERVER_CLOSE_20240117_0000_0005
MAINTENANCE_RECOVERY,1705449900000,1705450800000,DAILY_SERVER_CLOSE_20240117_0000_0005
KINGEA_ENTRY_BLACKOUT,1705507200000,1705509900000,840020010:195000
KINGEA_ENTRY_BLACKOUT,1705507200000,1705509900000,840020011:195012
BROKER_HMR_SCHEDULED,1705508100000,1705509300000,840020010:195000
BROKER_HMR_SCHEDULED,1705508100000,1705509300000,840020011:195012
MAINTENANCE_ENTRY_BLOCK,1705534200000,1705535700000,DAILY_SERVER_CLOSE_20240118_0000_0005
MAINTENANCE_FORCE_FLAT,1705535700000,1705536300000,DAILY_SERVER_CLOSE_20240118_0000_0005
MAINTENANCE_RECOVERY,1705536300000,1705537200000,DAILY_SERVER_CLOSE_20240118_0000_0005
KINGEA_ENTRY_BLACKOUT,1705593600000,1705596300000,840070001:191999
KINGEA_ENTRY_BLACKOUT,1705593600000,1705596300000,840140001:193320
BROKER_HMR_SCHEDULED,1705594500000,1705595700000,840070001:191999
BROKER_HMR_SCHEDULED,1705594500000,1705595700000,840140001:193320
KINGEA_ENTRY_BLACKOUT,1705602600000,1705605300000,840200001:189510
BROKER_HMR_SCHEDULED,1705603500000,1705604700000,840200001:189510
MAINTENANCE_ENTRY_BLOCK,1705620600000,1705622100000,DAILY_SERVER_CLOSE_20240119_0000_0005
MAINTENANCE_FORCE_FLAT,1705622100000,1705622700000,DAILY_SERVER_CLOSE_20240119_0000_0005
MAINTENANCE_RECOVERY,1705622700000,1705623600000,DAILY_SERVER_CLOSE_20240119_0000_0005
KINGEA_ENTRY_BLACKOUT,1705685400000,1705688100000,840120001:189032
BROKER_HMR_SCHEDULED,1705686300000,1705687500000,840120001:189032
MAINTENANCE_ENTRY_BLOCK,1705707000000,1705708500000,DAILY_SERVER_CLOSE_20240120_0000_0005
MAINTENANCE_FORCE_FLAT,1705708500000,1705709100000,DAILY_SERVER_CLOSE_20240120_0000_0005
MAINTENANCE_RECOVERY,1705709100000,1705710000000,DAILY_SERVER_CLOSE_20240120_0000_0005
MAINTENANCE_ENTRY_BLOCK,1705793400000,1705794900000,DAILY_SERVER_CLOSE_20240121_0000_0005
MAINTENANCE_ENTRY_BLOCK,1705793940000,1705795440000,SUNDAY_SERVER_CLOSE_20240121_0009_0019
MAINTENANCE_FORCE_FLAT,1705794900000,1705795500000,DAILY_SERVER_CLOSE_20240121_0000_0005
MAINTENANCE_FORCE_FLAT,1705795440000,1705796340000,SUNDAY_SERVER_CLOSE_20240121_0009_0019
MAINTENANCE_RECOVERY,1705795500000,1705796400000,DAILY_SERVER_CLOSE_20240121_0000_0005
MAINTENANCE_RECOVERY,1705796340000,1705797240000,SUNDAY_SERVER_CLOSE_20240121_0009_0019
MAINTENANCE_ENTRY_BLOCK,1705879800000,1705881300000,DAILY_SERVER_CLOSE_20240122_0000_0005
MAINTENANCE_FORCE_FLAT,1705881300000,1705881900000,DAILY_SERVER_CLOSE_20240122_0000_0005
MAINTENANCE_RECOVERY,1705881900000,1705882800000,DAILY_SERVER_CLOSE_20240122_0000_0005
MAINTENANCE_ENTRY_BLOCK,1705966200000,1705967700000,DAILY_SERVER_CLOSE_20240123_0000_0005
MAINTENANCE_FORCE_FLAT,1705967700000,1705968300000,DAILY_SERVER_CLOSE_20240123_0000_0005
MAINTENANCE_RECOVERY,1705968300000,1705969200000,DAILY_SERVER_CLOSE_20240123_0000_0005
MAINTENANCE_ENTRY_BLOCK,1706052600000,1706054100000,DAILY_SERVER_CLOSE_20240124_0000_0005
MAINTENANCE_FORCE_FLAT,1706054100000,1706054700000,DAILY_SERVER_CLOSE_20240124_0000_0005
MAINTENANCE_RECOVERY,1706054700000,1706055600000,DAILY_SERVER_CLOSE_20240124_0000_0005
KINGEA_ENTRY_BLACKOUT,1706119200000,1706121900000,840200001:190089
BROKER_HMR_SCHEDULED,1706120100000,1706121300000,840200001:190089
MAINTENANCE_ENTRY_BLOCK,1706139000000,1706140500000,DAILY_SERVER_CLOSE_20240125_0000_0005
MAINTENANCE_FORCE_FLAT,1706140500000,1706141100000,DAILY_SERVER_CLOSE_20240125_0000_0005
MAINTENANCE_RECOVERY,1706141100000,1706142000000,DAILY_SERVER_CLOSE_20240125_0000_0005
KINGEA_ENTRY_BLACKOUT,1706198400000,1706201100000,840020013:195036
KINGEA_ENTRY_BLACKOUT,1706198400000,1706201100000,840140001:193321
BROKER_HMR_SCHEDULED,1706199300000,1706200500000,840020013:195036
BROKER_HMR_SCHEDULED,1706199300000,1706200500000,840140001:193321
KINGEA_ENTRY_BLACKOUT,1706203800000,1706206500000,840020008:194976
BROKER_HMR_SCHEDULED,1706204700000,1706205900000,840020008:194976
MAINTENANCE_ENTRY_BLOCK,1706225400000,1706226900000,DAILY_SERVER_CLOSE_20240126_0000_0005
MAINTENANCE_FORCE_FLAT,1706226900000,1706227500000,DAILY_SERVER_CLOSE_20240126_0000_0005
MAINTENANCE_RECOVERY,1706227500000,1706228400000,DAILY_SERVER_CLOSE_20240126_0000_0005
KINGEA_ENTRY_BLACKOUT,1706281200000,1706283900000,840010001:210906
KINGEA_ENTRY_BLACKOUT,1706281200000,1706283900000,840010002:210904
BROKER_HMR_SCHEDULED,1706282100000,1706283300000,840010001:210906
BROKER_HMR_SCHEDULED,1706282100000,1706283300000,840010002:210904
MAINTENANCE_ENTRY_BLOCK,1706311800000,1706313300000,DAILY_SERVER_CLOSE_20240127_0000_0005
MAINTENANCE_FORCE_FLAT,1706313300000,1706313900000,DAILY_SERVER_CLOSE_20240127_0000_0005
MAINTENANCE_RECOVERY,1706313900000,1706314800000,DAILY_SERVER_CLOSE_20240127_0000_0005
MAINTENANCE_ENTRY_BLOCK,1706398200000,1706399700000,DAILY_SERVER_CLOSE_20240128_0000_0005
MAINTENANCE_ENTRY_BLOCK,1706398740000,1706400240000,SUNDAY_SERVER_CLOSE_20240128_0009_0019
MAINTENANCE_FORCE_FLAT,1706399700000,1706400300000,DAILY_SERVER_CLOSE_20240128_0000_0005
MAINTENANCE_FORCE_FLAT,1706400240000,1706401140000,SUNDAY_SERVER_CLOSE_20240128_0009_0019
MAINTENANCE_RECOVERY,1706400300000,1706401200000,DAILY_SERVER_CLOSE_20240128_0000_0005
MAINTENANCE_RECOVERY,1706401140000,1706402040000,SUNDAY_SERVER_CLOSE_20240128_0009_0019
MAINTENANCE_ENTRY_BLOCK,1706484600000,1706486100000,DAILY_SERVER_CLOSE_20240129_0000_0005
